member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1303379,7000,7000,7000.0,36,12.69,234.82,B,B5,Bellflower convalecent hospital,10,RENT,35000.0,Source Verified,2011-12-01,1,credit_card,I pay my all credit,902xx,CA,11.35,2000-05-01,2,53.0,10,7649,82.3,26,8449.394742,8449.39,7000.0,1449.39,0.0,0.0,2015-01-01,248.19,2015-11-01
1276120,9200,9200,9200.0,36,12.42,307.43,B,B4,Kaiser Permanente,2,RENT,60000.0,Source Verified,2011-12-01,1,debt_consolidation,Nissan Car Loan,902xx,CA,19.96,2002-10-01,3,84.0,8,23299,78.7,19,10480.84,10480.84,9200.0,1280.84,0.0,0.0,2013-07-01,365.48,2014-07-01
1297940,14000,14000,13975.0,60,17.27,349.98,D,D3,community colleges of spokane,4,RENT,28000.0,Verified,2011-12-01,1,other,dental care,992xx,WA,6.34,2005-07-01,2,84.0,5,6986,79.4,10,16777.04,16747.17,10157.6,6619.44,0.0,0.0,2016-01-01,349.98,2016-01-01
1272024,4500,4500,4475.0,60,10.65,97.06,B,B2,barnes distribution,1,MORTGAGE,42000.0,Source Verified,2011-12-01,1,car,Car Loan,750xx,TX,5.4,1983-02-01,0,84.0,4,8220,78.3,9,4907.8,4880.55,4500.0,407.8,0.0,0.0,2012-12-01,3946.24,2012-12-01
1303326,12000,12000,12000.0,36,16.29,423.61,D,D1,Phoenix Newspapers Inc.,9,RENT,88365.0,Verified,2011-12-01,1,debt_consolidation,loan payoff,852xx,AZ,16.85,1996-10-01,0,84.0,6,22936,96.4,15,14685.36,14685.36,12000.0,2685.36,0.0,0.0,2013-11-01,5800.45,2015-09-01
1303200,12000,12000,12000.0,36,13.49,407.17,C,C1,LITHIA MOTORS,4,RENT,72000.0,Source Verified,2011-12-01,1,debt_consolidation,MAKE ON PAYMENT,937xx,CA,21.33,2003-05-01,1,84.0,11,3419,27.6,19,13985.67622,13985.68,12000.0,1985.68,0.0,0.0,2014-04-01,426.26,2016-01-01
1303163,12000,12000,12000.0,36,10.65,390.88,B,B2,Insight Global,1,RENT,62000.0,Verified,2011-12-01,1,credit_card,Credit Card Refinance,750xx,TX,23.94,2002-06-01,0,84.0,10,20310,78.4,51,12779.62,12779.62,12000.0,779.62,0.0,0.0,2012-09-01,10046.57,2015-07-01
1302938,7000,7000,7000.0,36,10.65,228.02,B,B2,Winghouse Corporation,3,MORTGAGE,43680.0,Not Verified,2011-12-01,1,credit_card,Credit Card Consolidation,559xx,MN,5.38,2000-10-01,0,39.0,7,6245,78.1,11,7687.73,7687.73,7000.0,687.73,0.0,0.0,2013-02-01,4958.61,2013-02-01
1299785,8200,8200,8200.0,60,19.42,214.62,E,E3,Claret Wine Bar,3,RENT,120000.0,Source Verified,2011-12-01,1,debt_consolidation,Debit consolidation,104xx,NY,2.8,2007-06-01,2,84.0,5,10392,88.4,6,11894.8952,11894.9,8200.0,3694.9,0.0,0.0,2014-12-01,4625.07,2016-01-01
1303150,10500,10500,10500.0,36,12.69,352.23,B,B5,O'Connor,10,RENT,66000.0,Verified,2011-12-01,1,medical,medical,950xx,CA,20.73,1998-09-01,2,10.0,8,5790,51.2,26,11232.14,11232.14,10500.0,732.14,0.0,0.0,2012-10-01,4421.32,2012-10-01
1303147,7000,7000,7000.0,36,11.71,231.54,B,B3,Harris,4,OWN,39120.0,Not Verified,2011-12-01,1,debt_consolidation,Emergency Loan,329xx,FL,21.01,1996-12-01,0,26.0,8,9414,52.4,26,7932.3,7932.3,7000.0,932.3,0.0,0.0,2013-06-01,4235.03,2016-01-01
1303001,15300,15300,15275.0,60,22.06,423.1,F,F4,OSSI,6,RENT,85000.0,Verified,2011-12-01,1,credit_card,Consolidation,226xx,VA,20.58,1984-02-01,2,56.0,14,26524,89.7,27,20295.8,20262.65,10776.09,9519.71,0.0,0.0,2016-01-01,423.1,2016-01-01
1280928,20000,12800,12775.0,60,11.71,282.86,B,B3,NCS Technologies,4,MORTGAGE,47800.0,Verified,2011-12-01,1,debt_consolidation,Bill Consolidation,226xx,VA,10.04,2001-11-01,0,84.0,15,16447,46.3,27,15161.27,15131.66,12800.0,2361.27,0.0,0.0,2013-11-01,9242.39,2013-11-01
1303143,17500,17500,17500.0,60,17.27,437.47,D,D3,Travelers Insurance,7,MORTGAGE,45000.0,Not Verified,2011-12-01,0,credit_card,Debit Free,992xx,WA,21.31,2002-09-01,2,84.0,13,20129,86.1,26,10037.1,10037.1,3077.85,3473.25,3486.0,625.617,2013-04-01,437.47,2015-12-01
1302971,3500,3500,3500.0,36,6.03,106.53,A,A1,J&J Steel Inc,10,MORTGAGE,83000.0,Verified,2011-12-01,1,car,Car Loan,614xx,IL,2.31,1986-01-01,0,35.0,6,3092,13.4,28,3834.66085,3834.66,3500.0,334.66,0.0,0.0,2015-01-01,107.86,2014-12-01
1302235,6000,6000,6000.0,60,12.69,135.57,B,B5,Anadarko Petroleum Corporation,1,RENT,81000.0,Source Verified,2011-12-01,1,major_purchase,Major Purchase Loan,802xx,CO,13.66,2004-11-01,0,20.0,6,15102,50.0,17,6495.11,6495.11,4472.4,2022.71,0.0,0.0,2016-01-01,135.57,2016-01-01
1302907,6200,6200,6200.0,36,9.91,199.8,B,B1,Sunrise Senior Living,2,RENT,25000.0,Not Verified,2011-12-01,0,debt_consolidation,Wells/Chase ReFi,902xx,CA,20.64,1998-05-01,2,84.0,7,6533,47.7,12,2452.22,2452.22,1700.79,493.16,258.27,2.54,2012-12-01,199.8,2013-05-01
1264291,16000,16000,16000.0,60,17.58,402.65,D,D4,Menards,7,RENT,65000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,672xx,KS,15.56,1996-10-01,0,84.0,8,21166,87.1,16,19297.95,19297.95,11584.03,7713.92,0.0,0.0,2016-01-01,402.65,2016-01-01
1302906,6000,6000,6000.0,36,8.9,190.52,A,A5,A Touch Of Italy,8,OWN,28800.0,Not Verified,2011-12-01,1,debt_consolidation,Debt consolidation,083xx,NJ,13.17,2005-07-01,0,84.0,11,5269,36.8,13,6857.167486,6857.17,6000.0,857.17,0.0,0.0,2015-01-01,198.47,2015-12-01
1300833,7200,7200,7200.0,36,9.91,232.02,B,B1,New York Living Solutions,6,RENT,135000.0,Not Verified,2011-12-01,1,credit_card,Say goodbye to the rip-off banks,100xx,NY,6.12,1997-01-01,0,84.0,7,16627,79.6,18,8350.844344,8350.84,7200.0,1150.84,0.0,0.0,2015-01-01,240.64,2016-01-01
1302930,9500,9500,9500.0,36,8.9,301.66,A,A5,Natex Architects,7,MORTGAGE,50000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Loan,770xx,TX,8.18,2005-06-01,0,84.0,8,13422,60.5,13,10493.71,10493.71,9500.0,993.71,0.0,0.0,2013-07-01,5378.43,2016-01-01
1302924,18825,18825,18800.0,60,16.77,465.53,D,D2,Texas Health & Human Services Commission,10,RENT,38000.0,Verified,2011-12-01,0,debt_consolidation,Coledon's Club Loan,787xx,TX,23.18,2004-12-01,0,84.0,6,11004,79.7,7,18218.25,18194.23,8087.75,6786.71,3343.79,575.2393,2014-09-01,465.53,2016-01-01
1302942,24000,24000,24000.0,36,10.65,781.76,B,B2,City of Newport Beach,10,RENT,45000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,926xx,CA,14.8,1990-02-01,0,84.0,5,24708,55.2,9,28140.92936,28140.93,24000.0,4140.93,0.0,0.0,2015-01-01,791.58,2014-12-01
1300950,6000,6000,6000.0,36,13.49,203.59,C,C1,Becker Construction Corporation,10,RENT,80000.0,Not Verified,2011-12-01,1,debt_consolidation,smaller loan,931xx,CA,11.58,2002-02-01,0,84.0,8,15499,83.8,16,7326.009787,7326.01,6000.0,1326.01,0.0,0.0,2015-01-01,212.86,2016-01-01
1302879,6000,6000,6000.0,36,13.49,203.59,C,C1,Edward Jones,5,RENT,50000.0,Not Verified,2011-12-01,1,debt_consolidation,Consolidate,860xx,AZ,15.38,2004-03-01,1,84.0,6,15191,91.5,7,7325.544153,7325.54,6000.0,1325.54,0.0,0.0,2015-01-01,214.39,2014-12-01
1302706,2100,2100,2100.0,36,12.42,70.18,B,B4,Monroe Dispat,10,MORTGAGE,30000.0,Not Verified,2011-12-01,1,vacation,12/2011 loan,712xx,LA,19.72,1995-07-01,1,84.0,12,12183,82.9,26,2552.485243,2552.49,2100.0,422.49,0.0,0.0,2014-12-01,72.44,2014-11-01
1302680,5500,5500,5500.0,36,6.62,168.88,A,A2,No Title,8,MORTGAGE,110000.0,Verified,2011-12-01,1,small_business,Computer Equipment,060xx,CT,9.69,1994-08-01,0,84.0,7,14136,21.9,26,6077.875619,6077.88,5500.0,577.88,0.0,0.0,2015-01-01,178.58,2014-12-01
1302681,11000,11000,11000.0,36,6.62,337.75,A,A2,East Baton Rouge Parish School System,8,OWN,45608.0,Source Verified,2011-12-01,1,debt_consolidation,payoff,707xx,LA,20.5,1992-06-01,0,84.0,7,10677,58.7,11,12156.85732,12156.86,11000.0,1156.86,0.0,0.0,2015-01-01,349.86,2016-01-01
1302831,26800,26800,26800.0,60,20.89,723.38,F,F1,charlotte regional medical center,3,MORTGAGE,120000.0,Verified,2011-12-01,1,debt_consolidation,credit loan,342xx,FL,12.15,2006-05-01,0,84.0,13,14772,48.0,18,32887.69,32887.69,26800.0,6087.69,0.0,0.0,2013-03-01,23499.05,2016-01-01
1277297,8000,8000,8000.0,36,12.69,268.36,B,B5,OPW Fuel Management Systems,5,MORTGAGE,35000.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Card Consolidation,604xx,IL,10.05,2002-10-01,0,84.0,7,6842,97.7,18,8999.1,8999.1,8000.0,999.1,0.0,0.0,2013-03-01,5514.5,2015-06-01
1302365,10000,10000,10000.0,36,18.25,362.78,D,D5,Gucci Group/ Yves Saint Laurent,1,RENT,75000.0,Source Verified,2011-12-01,0,credit_card,Credit Card,900xx,CA,24.14,1997-03-01,0,77.0,9,22828,96.3,26,11730.6,11730.6,8320.22,3145.08,229.06,2.2906,2015-01-01,200.0,2015-01-01
1287293,8000,8000,8000.0,36,11.71,264.61,B,B3,Wal-Mart,9,MORTGAGE,35000.0,Verified,2011-12-01,1,credit_card,Consolidation Loan,895xx,NV,9.7,2006-04-01,0,84.0,7,6142,46.5,8,9434.776936,9434.78,8000.0,1434.78,0.0,0.0,2014-05-01,2295.56,2014-04-01
1293438,10000,10000,10000.0,36,8.9,317.54,A,A5,Renal Support Network,6,RENT,24000.0,Verified,2011-12-01,1,debt_consolidation,Start Fresh 2012,900xx,CA,7.0,2000-01-01,0,28.0,6,6734,49.5,21,10868.92,10868.92,10000.0,868.92,0.0,0.0,2013-03-01,6743.26,2013-03-01
1302622,12000,12000,12000.0,36,11.71,396.92,B,B3,"Avon Protection Systems, Inc.",2,MORTGAGE,126000.0,Not Verified,2011-12-01,1,debt_consolidation,Chase,430xx,OH,13.32,1990-04-01,0,74.0,17,32711,54.1,38,14182.29986,14182.3,12000.0,2182.3,0.0,0.0,2014-05-01,3074.04,2016-01-01
1302785,10000,10000,10000.0,36,7.9,312.91,A,A4,RAM DME,1,RENT,43000.0,Not Verified,2011-12-01,1,debt_consolidation,Credit card paid off,919xx,CA,25.26,2003-06-01,0,84.0,8,8215,37.2,16,11264.00958,11264.01,10000.0,1264.01,0.0,0.0,2015-01-01,4.84,2015-01-01
1302773,12000,12000,12000.0,36,9.91,386.7,B,B1,samuraisushi restaurant,1,RENT,50000.0,Not Verified,2011-12-01,1,debt_consolidation,creditcard payoff,926xx,CA,16.44,2000-01-01,1,84.0,11,14335,29.3,25,13920.02507,13920.03,12000.0,1920.03,0.0,0.0,2015-01-01,392.03,2015-01-01
1302588,25000,25000,23088.16106,60,13.49,575.12,C,C1,Midnight,10,MORTGAGE,67000.0,Verified,2011-12-01,0,credit_card,"Pay off credit card, refinance house",996xx,AK,14.15,1999-08-01,0,28.0,6,15319,91.2,21,23880.65,20309.6,13833.2,8008.11,2010.58,361.9044,2015-03-01,1179.0,2015-07-01
1302360,19750,19750,19725.0,36,10.65,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4,RENT,45000.0,Verified,2011-12-01,0,debt_consolidation,CONSOLIDATION,974xx,OR,22.8,2000-09-01,0,56.0,12,16576,54.2,28,11930.65,11915.62,8590.58,2698.78,641.29,6.412899997,2013-09-01,787.01,2013-11-01
1302430,10000,10000,10000.0,36,9.91,322.25,B,B1,Albert Einstein College of Medicine,3,RENT,31200.0,Source Verified,2011-12-01,1,debt_consolidation,Debt consolidation loan,104xx,NY,14.81,2005-10-01,0,84.0,13,5540,27.0,19,10904.24,10904.24,10000.0,904.24,0.0,0.0,2013-01-01,6912.69,2015-03-01
1299748,13650,13650,13650.0,36,12.42,456.12,B,B4,MWH Americas,4,RENT,66000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,891xx,NV,24.09,2001-02-01,0,74.0,11,8933,56.5,34,16011.18,16011.18,13650.0,2361.18,0.0,0.0,2013-12-01,5980.83,2016-01-01
1302564,28000,11800,11775.0,60,19.91,312.04,E,E4,American Airlines,10,RENT,52000.0,Verified,2011-12-01,0,debt_consolidation,Debt Consalidation,752xx,TX,20.7,1988-12-01,0,84.0,10,29178,87.6,16,12173.07,12147.29,4281.54,4759.37,3132.16,563.7888,2014-06-01,312.04,2014-09-01
1302728,18000,18000,18000.0,36,7.9,563.23,A,A4,United States Air Force,10,RENT,56964.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation / Lower CC Rate,935xx,CA,27.55,1999-02-01,0,84.0,7,17381,76.6,20,20275.33655,20275.34,18000.0,2275.34,0.0,0.0,2015-01-01,567.29,2016-01-01
1302565,2500,2500,2500.0,36,14.27,85.78,C,C2,United states air force,7,RENT,49500.0,Source Verified,2011-12-01,1,debt_consolidation,Money,325xx,FL,10.33,2004-11-01,1,52.0,7,9868,37.7,20,2529.9,2529.9,2500.0,29.9,0.0,0.0,2012-02-01,2530.74,2012-02-01
1299784,21000,21000,20120.80657,60,20.3,559.89,E,E5,King Soopers (Kroger Co),10,RENT,70000.0,Verified,2011-12-01,1,credit_card,Credit Card,801xx,CO,23.21,1991-12-01,2,84.0,17,12508,70.7,25,27085.42,24851.07,21000.0,6085.42,0.0,0.0,2013-08-01,17029.75,2016-01-01
1302729,35000,35000,35000.0,36,8.9,1111.37,A,A5,City of Los Angeles,6,MORTGAGE,125000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,928xx,CA,22.71,2000-08-01,0,84.0,8,9051,34.8,32,40006.54992,40006.55,35000.0,5006.55,0.0,0.0,2015-01-01,1123.85,2014-12-01
1302549,10000,10000,10000.0,36,7.51,311.11,A,A3,Malvern School of Medford,3,RENT,33000.0,Not Verified,2011-12-01,1,credit_card,Financial Freedom,080xx,NJ,9.75,2004-10-01,1,84.0,9,68,0.6,19,11027.3,11027.3,10000.0,1027.3,0.0,0.0,2013-12-01,4190.34,2013-11-01
1291305,7000,7000,7000.0,36,12.69,234.82,B,B5,Best Buy,1,RENT,30000.0,Source Verified,2011-12-01,1,credit_card,Credit Card,233xx,VA,15.8,2004-08-01,2,84.0,7,15455,47.6,11,8452.256793,8452.26,7000.0,1452.26,0.0,0.0,2015-01-01,238.06,2015-01-01
1300572,24000,24000,24000.0,36,15.96,843.3,C,C5,lafidale inc,8,MORTGAGE,90000.0,Source Verified,2011-12-01,0,home_improvement,home improve,927xx,CA,9.17,1995-06-01,1,84.0,9,30952,71.2,23,5895.68,5895.68,3813.57,2082.11,0.0,0.0,2012-08-01,843.3,2016-01-01
1295780,10625,10625,10625.0,36,7.51,330.56,A,A3,Dennis Alleman DMD,5,MORTGAGE,23000.0,Not Verified,2011-12-01,1,medical,Bills,970xx,OR,18.89,2005-02-01,1,84.0,9,7114,43.4,21,11841.94071,11841.94,10625.0,1216.94,0.0,0.0,2014-06-01,2594.01,2015-10-01
1302311,5000,5000,5000.0,36,14.65,172.48,C,C3,Military,2,RENT,24000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,150xx,PA,18.3,2005-11-01,2,24.0,5,2429,33.3,9,5682.08,5682.08,5000.0,682.08,0.0,0.0,2013-01-01,3615.46,2016-01-01
1302299,8850,8850,8850.0,36,6.62,271.73,A,A2,Carroll County Public Schools,10,RENT,62000.0,Source Verified,2011-12-01,1,credit_card,After Great Experience I am Back Again,211xx,MD,17.71,1998-09-01,0,84.0,7,9466,35.9,19,9781.605755,9781.61,8850.0,931.61,0.0,0.0,2015-01-01,5.67,2016-01-01
1302295,6375,6375,6375.0,36,7.51,198.34,A,A3,Dental TLC,4,RENT,44000.0,Source Verified,2011-12-01,1,debt_consolidation,Credit Cards & Laptop,303xx,GA,4.8,2000-11-01,0,84.0,7,6324,58.0,11,6737.55,6737.55,6375.0,362.55,0.0,0.0,2012-12-01,2585.54,2016-01-01
1302467,6000,6000,6000.0,36,11.71,198.46,B,B3,Infosys Technologies Ltd.,1,RENT,90000.0,Not Verified,2011-12-01,1,credit_card,Credit Card,070xx,NJ,2.97,2007-05-01,0,16.0,10,8489,56.6,23,7041.293751,7041.29,6000.0,1041.29,0.0,0.0,2014-03-01,2082.79,2014-03-01
1302472,11100,11100,11100.0,36,6.62,340.82,A,A2,Aetna ,10,RENT,41000.0,Verified,2011-12-01,0,credit_card,Help me out,194xx,PA,29.85,1991-01-01,1,84.0,8,17518,62.3,18,8120.14,8120.14,6516.79,976.85,626.5,6.265000001,2013-11-01,340.82,2014-03-01
1302044,10000,10000,10000.0,60,12.69,225.95,B,B5,Barnes and Noble,2,MORTGAGE,56000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,923xx,CA,10.82,2000-04-01,1,84.0,11,10081,31.2,18,12727.42606,12727.43,10000.0,2727.43,0.0,0.0,2014-10-01,5526.53,2014-09-01
1292431,6200,6200,6200.0,36,6.03,188.71,A,A1,WV State Tax Department,5,MORTGAGE,26500.0,Not Verified,2011-12-01,1,small_business,Business Loan,263xx,WV,18.2,2000-06-01,0,84.0,6,2982,16.0,18,6793.070094,6793.07,6200.0,593.07,0.0,0.0,2015-01-01,1.83,2015-01-01
1293317,15000,15000,15000.0,36,18.64,547.12,E,E1,Norfolk Southern ,1,RENT,54000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation ,300xx,GA,19.69,2006-08-01,2,84.0,9,15183,90.3,12,19401.71938,19401.72,15000.0,4401.72,0.0,0.0,2014-05-01,4641.23,2016-01-01
1302453,4200,4200,4200.0,36,11.71,138.92,B,B3,Search for Common Ground,2,RENT,53000.0,Not Verified,2011-12-01,1,other,Relocation Assistance,403xx,MD,16.91,2002-12-01,0,60.0,15,8336,79.7,22,5000.46251,5000.46,4200.0,800.46,0.0,0.0,2015-01-01,141.26,2015-06-01
1301537,14000,14000,14000.0,36,14.27,480.33,C,C2,Kazork,4,RENT,52800.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Card Debt,919xx,CA,7.36,2005-02-01,1,84.0,9,13378,70.8,14,14487.95,14487.95,14000.0,487.95,0.0,0.0,2012-04-01,13531.87,2012-04-01
1030901,8875,8875,8875.0,36,7.51,276.11,A,A3,Ashbrook Village Senior Community,1,MORTGAGE,38000.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Card Debt Consolidation,301xx,GA,23.53,1993-06-01,1,84.0,13,19056,62.1,27,9712.65,9712.65,8875.0,837.65,0.0,0.0,2013-09-01,4472.8,2013-09-01
1296092,13500,13500,13500.0,36,9.91,435.04,B,B1,Bank of the West,7,RENT,38000.0,Verified,2011-12-01,1,debt_consolidation,personal loan,917xx,CA,12.38,1997-05-01,1,84.0,3,16023,67.3,7,15657.93938,15657.94,13500.0,2157.94,0.0,0.0,2015-01-01,307.62,2015-01-01
1302450,12000,12000,12000.0,36,9.91,386.7,B,B1,Luxottica Retail,2,RENT,42000.0,Not Verified,2011-12-01,0,debt_consolidation,Consolidation,553xx,MN,7.83,2006-06-01,2,84.0,8,9749,65.4,16,11234.49,11234.49,9011.72,1807.88,414.89,4.148900002,2014-05-01,386.7,2015-10-01
1302449,16000,16000,15975.0,60,19.91,423.11,E,E4,Energy Northwest,4,RENT,55000.0,Verified,2011-12-01,1,debt_consolidation,Debt Free,993xx,WA,15.8,2004-02-01,0,54.0,8,7743,72.4,19,22277.26289,22242.46,16000.0,6277.26,0.0,0.0,2014-05-01,10869.79,2014-05-01
1270159,21600,21600,20498.26578,60,19.42,565.32,E,E3,State of Georgia/United States Air Force,8,MORTGAGE,60000.0,Source Verified,2011-12-01,1,debt_consolidation,5 Years to Financial Freedom,312xx,GA,16.74,1990-12-01,0,23.0,6,13354,78.1,21,27580.75,24853.63,21600.0,5980.75,0.0,0.0,2013-08-01,17416.49,2016-01-01
1302434,6000,6000,6000.0,36,10.65,195.44,B,B2,Medin Corporation,6,MORTGAGE,87000.0,Not Verified,2011-12-01,1,home_improvement,Roof,074xx,NJ,12.86,2000-03-01,0,9.0,12,11739,40.5,22,6999.427407,6999.43,6000.0,999.43,0.0,0.0,2014-07-01,1335.92,2016-01-01
1289398,8450,8450,8425.0,60,16.77,208.97,D,D2,Best Buy,5,OWN,25000.0,Verified,2011-12-01,1,debt_consolidation,PayCC,606xx,IL,22.51,2004-03-01,2,84.0,6,17614,83.5,21,12188.56442,12152.55,8450.0,3738.56,0.0,0.0,2015-09-01,3239.35,2015-09-01
1276836,20000,20000,18590.33777,60,13.49,460.1,C,C1,The McGraw-Hill Companies,1,RENT,82000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Refinance,432xx,OH,17.68,1995-02-01,0,84.0,13,26693,61.4,23,26397.31306,23747.15,20000.0,6397.31,0.0,0.0,2015-02-01,9848.46,2016-01-01
1302151,10000,10000,10000.0,36,11.71,330.76,B,B3,karl strauss brewing company,8,RENT,60000.0,Not Verified,2011-12-01,0,debt_consolidation,consolidation loan,921xx,CA,22.08,2001-07-01,0,84.0,8,5626,29.3,26,6002.23,6002.23,4293.91,1388.86,319.46,57.5028,2013-07-01,62.38,2013-11-01
1302174,12000,12000,12000.0,36,16.29,423.61,D,D1,buckhead family dentistry,5,MORTGAGE,80000.0,Verified,2011-12-01,1,credit_card,Credit Card,303xx,GA,18.18,2002-04-01,0,84.0,8,29609,97.2,11,14946.56002,14946.56,12000.0,2946.56,0.0,0.0,2014-03-01,4368.56,2016-01-01
1302371,13475,13475,13450.0,60,13.49,309.99,C,C1,vons,10,RENT,25000.0,Verified,2011-12-01,0,credit_card,Bills,917xx,CA,21.89,2001-12-01,1,84.0,7,9943,65.8,14,6198.89,6187.44,3516.74,2682.15,0.0,0.0,2013-10-01,28.0,2016-01-01
1284571,7200,7200,7200.0,36,12.42,240.59,B,B4,"Marks & Sokolov, LLC",5,RENT,48000.0,Not Verified,2011-12-01,1,major_purchase,Presents and vocation,602xx,IL,17.43,2006-09-01,1,84.0,7,16450,80.2,10,8677.15634,8677.16,7200.0,1462.16,0.0,0.0,2015-02-01,19.26,2015-12-01
1247741,5600,5600,5600.0,36,14.65,193.17,C,C3,O'Reilly Auto Parts,1,MORTGAGE,85000.0,Not Verified,2011-12-01,0,debt_consolidation,Debt Consolidation,850xx,AZ,12.24,1999-05-01,3,11.0,8,6812,90.8,31,1350.86,1350.86,905.39,445.47,0.0,0.0,2012-08-01,193.17,2016-01-01
1298688,12000,12000,11975.0,36,14.27,411.71,C,C2,Rite aid,1,RENT,57000.0,Verified,2011-12-01,1,debt_consolidation,Debt consolodation,931xx,CA,10.86,1998-08-01,1,84.0,7,9273,81.5,11,14396.58,14366.62,12000.0,2396.58,0.0,0.0,2013-12-01,5359.38,2015-11-01
1301487,8500,8500,8500.0,36,6.03,258.71,A,A1,CVS/pharmacy,2,RENT,25000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Consolidation ,216xx,MD,1.73,2005-10-01,0,84.0,6,2463,28.0,18,9074.73,9074.73,8500.0,574.73,0.0,0.0,2013-05-01,4936.27,2013-05-01
1302322,8000,8000,8000.0,36,9.91,257.8,B,B1,PNC Financial Services ,2,RENT,34000.0,Source Verified,2011-12-01,1,credit_card,Credit Card,151xx,PA,18.28,2005-12-01,0,84.0,6,7434,78.5,7,9279.812752,9279.81,8000.0,1279.81,0.0,0.0,2015-01-01,262.31,2016-01-01
1289083,8000,8000,8000.0,36,12.42,267.33,B,B4,City of Hillsboro,10,RENT,40000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Loan,971xx,OR,15.0,2004-05-01,0,84.0,10,18601,88.2,11,9622.78032,9622.78,8000.0,1622.78,0.0,0.0,2015-01-01,269.73,2015-01-01
1301868,16000,16000,8150.0,60,15.27,382.92,C,C4,US Army,10,RENT,42656.4,Source Verified,2011-12-01,1,debt_consolidation,debt consolidation,305xx,GA,17.44,2001-10-01,1,84.0,4,12830,92.3,17,22394.08,11406.98,16000.0,6394.08,0.0,0.0,2015-11-01,199.56,2015-11-01
1294027,15000,15000,15000.0,36,17.27,536.81,D,D3,Senior Dental Insurance Solutions,2,MORTGAGE,44400.0,Source Verified,2011-12-01,1,house,home improvement,334xx,FL,3.59,1983-06-01,0,18.0,6,4582,91.6,16,17991.53,17991.53,15000.0,2991.53,0.0,0.0,2013-06-01,9412.4,2016-01-01
1301839,10000,10000,10000.0,36,9.91,322.25,B,B1,Upper Valley Food Co-op,2,OWN,30000.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Card Payoff,050xx,VT,11.24,1995-02-01,1,84.0,8,9152,66.8,30,11386.43022,11386.43,10000.0,1386.43,0.0,0.0,2014-07-01,369.43,2016-01-01
1291030,10000,10000,10000.0,36,6.62,307.04,A,A2,Marshall Realty,5,MORTGAGE,70000.0,Not Verified,2011-12-01,1,credit_card,credit card payoff,129xx,NY,16.78,1994-08-01,0,84.0,9,10770,69.0,18,10902.91,10902.91,10000.0,902.91,0.0,0.0,2013-12-01,4152.52,2015-08-01
1294481,8000,8000,8000.0,36,14.65,275.96,C,C3,Studio 94 Corp,3,RENT,28000.0,Not Verified,2011-12-01,1,car,Car Loan,925xx,CA,12.6,2006-09-01,1,84.0,8,6187,54.3,11,8636.82,8636.82,8000.0,636.82,0.0,0.0,2012-08-01,6983.56,2016-01-01
1302055,22000,22000,22000.0,36,9.91,708.95,B,B1,St john hospital ,2,MORTGAGE,50000.0,Verified,2011-12-01,1,debt_consolidation,High interest credit card consolidation,483xx,MI,13.22,1998-09-01,4,84.0,17,21470,49.8,32,25521.09572,25521.1,22000.0,3521.1,0.0,0.0,2014-12-01,1430.05,2014-12-01
1301833,6000,6000,6000.0,36,14.27,205.86,C,C2,American Airlines,10,MORTGAGE,94800.0,Verified,2011-12-01,1,car,Auto Loan,760xx,TX,24.53,1986-03-01,1,84.0,13,71890,95.9,30,7215.05,7215.05,6000.0,1215.05,0.0,0.0,2013-12-01,1960.88,2014-06-01
1302043,16000,16000,15975.0,60,9.91,339.25,B,B1,Indian river county clerk of court,10,OWN,40000.0,Verified,2011-12-01,1,debt_consolidation,Debt consolidation,329xx,FL,9.39,1993-06-01,1,84.0,6,13270,28.5,23,16282.75,16257.31,12138.89,4143.86,0.0,0.0,2015-12-01,339.25,2016-01-01
